scope,input_family,tuple_group,knot_a,knot_b,split_a,split_b,same_four_view_inputs,W_F_a,W_F_b,width_diff,F_direct_diff,F_diff_mod_reflection,F_reflection_only,stored_torsion_direct_diff,torsion_available
atlas,HOMFLY_PT_plus_Theta,280860,15n045834,15n049592,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,280861,15n118208,15n118263,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,280861,15n118208,15n118544,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,280861,15n118208,15n118681,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,280861,15n118263,15n118544,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,280861,15n118263,15n118681,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,280861,15n118544,15n118681,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,280864,15a05482,15a05497,train,val,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,280913,15n116242,15n151056,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,281006,15n046698,15n046716,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,281020,15n002436,15n002852,val,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,281027,15a23417,15a49208,val,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,281069,15n121843,15n123319,train,val,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,281072,15n121926,15n123395,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,281099,15a16585,15a48252,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,281168,15a36273,15a53532,train,test,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,281221,15a32543,15a53962,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,281223,15n007378,15n007693,train,val,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,281309,15a21957,15a49189,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,281352,15n017086,15n033390,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,281355,13n1194,13n1198,train,val,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,281398,15n064914,15n065216,test,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,281476,15n011901,15n013527,train,val,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,281488,15a43683,15a43864,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,281537,15a56997,15a57058,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,281555,15n014150,15n016152,test,test,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,281645,15a17366,15a49198,train,test,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,281668,14a08017,14a08107,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,281707,15n120961,15n121573,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,281712,15n039227,15n039431,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,281716,15n081276,15n082764,test,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,281790,15n031374,15n032665,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,281796,15n075762,15n075895,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,281803,15n031191,15n039295,val,test,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,281882,15n091911,15n116377,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,281929,15a18486,15a21122,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,281949,15n067577,15n088959,train,val,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,282020,15n007101,15n007103,train,val,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,282156,15n002804,15n002907,train,test,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,282239,15a51031,15a51045,train,val,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,282301,14n06945,15n128054,val,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,282352,15n046494,15n106824,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,282394,15n039469,15n039927,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,282489,15n012024,15n012590,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,282685,15n075667,15n075966,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,282742,15a40008,15a40010,test,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,282893,14n04448,14n04482,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,282894,14n04445,14n04479,test,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,282920,15a27899,15a27928,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,282941,15n001723,15n001747,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,282944,15n013570,15n095413,test,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,282951,15n028010,15n032870,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,282970,15n024629,15n024635,train,test,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,282971,15n018884,15n019910,test,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,283015,15n005194,15n006260,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,283049,15n007962,15n008132,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,283049,15n007962,15n009834,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,283049,15n007962,15n010302,train,val,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,283049,15n008132,15n009834,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,283049,15n008132,15n010302,train,val,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,283049,15n009834,15n010302,train,val,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,283070,15n018121,15n020493,train,val,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,283097,15n083914,15n084617,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,283097,15n083914,15n115328,train,val,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,283097,15n083914,15n115898,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,283097,15n084617,15n115328,train,val,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,283097,15n084617,15n115898,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,283097,15n115328,15n115898,val,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,283109,15n011289,15n011539,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,283221,15n039687,15n039893,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,283222,15n028023,15n028381,train,test,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,283230,15n008581,15n008732,train,val,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,283236,14n03450,14n03831,train,val,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,283240,14n04963,14n05281,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,283285,15n078724,15n078736,train,test,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,283300,15n011837,15n011838,test,val,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,283510,15n004647,15n004660,test,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,283510,15n004647,15n004697,test,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,283510,15n004647,15n028560,test,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,283510,15n004647,15n028561,test,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,283510,15n004660,15n004697,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,283510,15n004660,15n028560,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,283510,15n004660,15n028561,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,283510,15n004697,15n028560,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,283510,15n004697,15n028561,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,283510,15n028560,15n028561,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,283517,15n054105,15n109495,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,283527,15n052852,15n052853,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,283568,15a01904,15a02510,test,val,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,283588,15a19688,15a49182,val,test,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,283794,14a00534,14a00549,train,val,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,283805,15n099639,15n099720,test,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,283827,15a01968,15a01983,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,283884,15n007045,15n009726,test,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,283972,15n052803,15n059757,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,283996,15n030001,15n031298,val,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,284025,15n058289,15n058294,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,284194,15n084244,15n086088,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,284212,15n011298,15n021931,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,284215,15n011303,15n029554,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,284242,13a0104,13a0107,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,284375,15n099412,15n099453,test,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,284389,15n046054,15n047447,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,284394,15n046055,15n047448,train,val,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,284455,15n075422,15n075645,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,284625,13n0824,13n1031,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,284655,15n030905,15n032397,train,val,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,284677,14n14208,14n15068,test,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,284712,14n09766,15n045008,train,val,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,284871,15a13954,15a49180,test,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,284908,15a32767,15a35436,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,284932,15n053288,15n053546,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,284960,15n030852,15n030922,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,284961,15n031617,15n031808,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,284989,15n041929,15n144913,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,285021,15n097545,15n104701,train,val,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,285045,15n075472,15n075473,train,test,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,285063,15a14168,15a14568,train,test,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,285223,15a50458,15a50498,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,285254,15n099698,15n099741,test,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,285270,15n026785,15n028714,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,285270,15n026785,15n039796,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,285270,15n028714,15n039796,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,285318,15a03176,15a03300,test,test,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,285329,14a00400,14a00408,train,val,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,285421,15n075488,15n075855,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,285456,15n147714,15n150147,test,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,285476,14n01327,14n01497,test,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,285502,15n015699,15n015814,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,285575,15n004812,15n005015,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,285594,14n15681,15n057435,val,test,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,285615,15n105316,15n105867,train,val,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,285618,15a28469,15a28546,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,285619,15n099765,15n099851,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,285713,15n006917,15n010807,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,285735,15a14383,15a49137,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,285770,15a13307,15a13434,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,285824,15n006980,15n008358,train,test,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,285932,15a15569,15a15836,test,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,285941,15a06692,15a07395,train,test,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,285965,15n000163,15n000187,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,286113,15n042459,15n054673,val,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,286135,15n022868,15n022887,test,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,286219,15n122096,15n122548,train,test,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,286241,15n083114,15n084697,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,286408,14a00608,14a00617,test,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,286502,15n069283,15n108565,train,test,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,286550,15a41752,15a41933,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,286582,15n075254,15n075935,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,286607,15n075379,15n075397,train,test,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,286612,14a03423,14a11726,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,286695,15a56804,15a56823,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,286715,15a07812,15a38409,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,286770,15n039454,15n039915,val,test,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,286793,15n043994,15n062013,train,test,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,286942,15n062362,15n062399,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,286985,15n057439,15n057603,train,val,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,286999,15n014765,15n014811,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,287054,15n084242,15n084245,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,287103,15a45838,15a52177,val,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,287198,15a45419,15a52133,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,287209,15n075200,15n075831,train,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,287210,15n075206,15n075837,train,val,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,287254,15n036802,15n036803,test,train,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,287300,15n062991,15n063019,train,train,True,3,3,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,287338,14a02253,14a02256,train,test,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,287363,15a25319,15a25435,val,val,True,2,2,False,False,False,False,False,True
atlas,HOMFLY_PT_plus_Theta,287413,15n087297,15n097405,test,train,True,2,2,False,False,False,False,False,True
